date,TH100,VAX100,CC100,CD100,wave,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2020-04-02,12.875912408759124,NA,3.8218606144952356,12.781954887218044,1,12.350597609561726,0,50.199203187250994,5.179282868525896,44.6215139442231,52.98804780876494,8.366533864541832,38.645418326693225,3.984063745019923,67.729083665338635,27.88844621513944,4.382470119521913,16.334661354581673
2020-04-03,13.956204379562042,NA,3.2758805267102025,21.804511278195488,1,37.5,0,60.416666666666664,6.25,33.33333333333333,65.97222222222221,0,34.02777777777778,17.36111111111113,65.27777777777779,34.02777777777778,0.6944444444444444,47.22222222222222
2020-04-04,15.328467153284672,NA,3.3294079862969705,36.09022556390977,1,14.999999999999982,0,30.833333333333336,8.333333333333332,60.83333333333333,36.666666666666664,11.25,52.083333333333336,17.500000000000007,50.416666666666664,40.833333333333336,8.75,27.916666666666668
2020-04-05,15.562043795620436,NA,2.7031367091317846,28.57142857142857,1,30.49645390070922,0,41.843971631205676,14.184397163120568,43.97163120567376,48.93617021276596,14.893617021276595,36.17021276595745,13.475177304964541,63.829787234042556,30.49645390070922,5.673758865248227,40.42553191489361
2020-04-07,18.45255474452555,NA,4.3838989401563,39.097744360902254,1,31.99999999999999,0,49.333333333333336,14.666666666666666,36,73.33333333333333,16,10.666666666666668,6.666666666666665,88.66666666666667,8,3.3333333333333335,32.666666666666664
2020-04-08,19.824817518248175,NA,2.9547157691895944,42.10526315789473,1,24.598930481283418,0,36.36363636363637,12.834224598930483,50.80213903743316,54.01069518716578,14.43850267379679,31.550802139037433,7.486631016042779,49.19786096256685,35.294117647058826,15.508021390374333,29.946524064171122
2020-04-09,21.401459854014597,NA,4.319665988652178,48.87218045112782,1,13.63636363636361,0,21.363636363636363,16.818181818181817,61.81818181818181,49.09090909090909,20,30.909090909090907,14.999999999999986,40.45454545454545,51.36363636363637,8.181818181818182,27.27272727272727
2020-04-10,22.131386861313867,NA,3.008243228776362,52.63157894736842,1,26.23574144486695,0,41.06463878326996,25.475285171102662,33.460076045627375,58.935361216730044,21.292775665399237,19.771863117870723,14.068441064638767,56.65399239543726,33.460076045627375,9.885931558935361,36.12167300380228
2020-04-11,23.065693430656932,NA,3.4846376190985975,48.1203007518797,1,22.22222222222222,0,25.185185185185183,17.77777777777778,57.03703703703704,61.48148148148148,17.77777777777778,20.74074074074074,9.62962962962963,50.37037037037037,49.629629629629626,0,29.629629629629626
2020-04-13,26.014598540145982,NA,4.598008778503372,66.9172932330827,1,19.999999999999993,0,15,14.000000000000002,71,63,3,34,13.999999999999993,35,56.00000000000001,9,34
2020-04-14,27.065693430656935,NA,5.6203832566106415,64.66165413533834,1,19.339622641509422,0,24.528301886792452,7.547169811320755,67.9245283018868,69.81132075471697,9.433962264150944,20.754716981132077,11.320754716981133,47.64150943396226,52.358490566037744,0,28.30188679245283
2020-04-15,28.467153284671532,NA,4.726474681511615,66.16541353383458,1,40.90909090909091,0,43.18181818181818,4.545454545454546,52.27272727272727,68.18181818181817,10.227272727272728,21.59090909090909,6.818181818181819,60.22727272727273,32.95454545454545,6.8181818181818175,47.72727272727273
2020-04-16,29.722627737226276,NA,4.608714270420726,63.90977443609023,1,17.346938775510225,0,26.53061224489796,20.408163265306122,53.06122448979592,65.3061224489796,21.428571428571427,13.26530612244898,24.489795918367342,60.204081632653065,33.6734693877551,6.122448979591836,36.734693877551024
2020-04-17,31.2992700729927,NA,4.458837383577776,59.3984962406015,1,25.789473684210535,0,26.31578947368421,6.842105263157896,66.84210526315789,77.89473684210526,5.263157894736842,16.842105263157894,8.947368421052628,50.526315789473685,47.89473684210526,1.5789473684210527,32.631578947368425
2020-04-20,35.70802919708029,NA,3.7362166791564073,73.68421052631578,1,17.261904761904777,0,44.047619047619044,10.714285714285714,45.23809523809524,55.952380952380956,32.73809523809524,11.30952380952381,8.928571428571425,53.57142857142857,44.047619047619044,2.380952380952381,24.404761904761905
2020-04-21,37.25547445255474,NA,3.575634300396103,80.45112781954887,1,28.20512820512816,0,10.897435897435898,31.41025641025641,57.692307692307686,57.05128205128205,28.846153846153843,14.102564102564102,12.179487179487186,44.871794871794876,48.717948717948715,6.41025641025641,35.256410256410255
2020-04-22,41.16788321167883,NA,4.25008029118938,76.69172932330827,1,20.454545454545443,0,24.545454545454547,24.09090909090909,51.36363636363637,52.27272727272727,31.363636363636367,16.363636363636363,16.818181818181834,63.18181818181819,29.09090909090909,7.727272727272727,31.363636363636367
2020-04-23,42.627737226277375,NA,3.987795739214217,85.71428571428571,1,33.16831683168313,0,17.82178217821782,21.782178217821784,60.396039603960396,52.475247524752476,21.287128712871286,26.237623762376238,11.881188118811874,46.53465346534654,50,3.4653465346534658,39.10891089108911
2020-04-24,43.941605839416056,NA,4.148378117974521,75.18796992481202,1,9.94764397905758,0,17.277486910994764,33.50785340314136,49.21465968586388,32.460732984293195,37.17277486910995,30.36649214659686,5.235602094240842,54.45026178010471,41.8848167539267,3.664921465968586,14.659685863874344
2020-04-27,47.270072992700726,NA,3.69874745744567,81.95488721804512,1,17.93893129770994,0,28.24427480916031,32.44274809160305,39.31297709923664,30.916030534351147,37.02290076335878,32.06106870229007,14.503816793893115,57.25190839694656,37.404580152671755,5.343511450381679,29.770992366412212
2020-04-28,48.02919708029197,NA,4.319665988652178,100,1,19.330855018587386,0,23.04832713754647,34.572490706319705,42.37918215613383,33.08550185873606,35.31598513011153,31.59851301115242,19.702602230483265,58.36431226765799,39.03345724907063,2.6022304832713754,35.31598513011153
2020-04-29,48.96350364963504,NA,4.5284230810405735,100,1,11.666666666666673,0,28.666666666666668,39.666666666666664,31.666666666666664,36,33.33333333333333,30.666666666666664,22.000000000000007,64.66666666666666,28.999999999999996,6.333333333333334,31
2020-04-30,49.8978102189781,NA,4.335724226528209,89.47368421052632,1,25.702811244979944,0,43.77510040160642,23.694779116465863,32.53012048192771,37.75100401606426,35.7429718875502,26.506024096385545,18.87550200803213,55.020080321285135,40.16064257028113,4.819277108433735,38.95582329317269
2020-05-04,53.05109489051095,NA,3.0457124504870996,81.95488721804512,1,23.456790123456784,0,29.629629629629626,41.9753086419753,28.39506172839506,29.01234567901235,42.592592592592595,28.39506172839506,22.839506172839506,74.07407407407408,22.839506172839506,3.0864197530864197,38.88888888888889
2020-05-05,53.54744525547446,NA,4.512364843164543,63.90977443609023,1,10.629921259842527,0,24.015748031496063,35.039370078740156,40.94488188976378,20.078740157480315,23.228346456692915,56.69291338582677,5.905511811023629,61.811023622047244,33.07086614173229,5.118110236220472,15.748031496062993
2020-05-06,53.34306569343066,NA,4.683652713842202,71.42857142857143,1,17.543859649122812,0,37.54385964912281,32.280701754385966,30.175438596491226,34.385964912280706,33.68421052631579,31.929824561403507,16.842105263157887,57.54385964912281,37.19298245614035,5.263157894736842,30.526315789473685
2020-05-07,53.1970802919708,NA,4.212611069478642,71.42857142857143,1,33.333333333333336,0,41.125541125541126,22.51082251082251,36.36363636363637,45.02164502164502,24.242424242424242,30.735930735930733,11.688311688311687,67.09956709956711,29.43722943722944,3.463203463203463,41.55844155844156
2020-05-11,53.54744525547446,NA,2.9921849909003315,69.17293233082707,1,27.43362831858406,0,37.610619469026545,26.548672566371685,35.84070796460177,38.93805309734513,29.646017699115045,31.41592920353982,29.646017699115053,54.86725663716814,40.707964601769916,4.424778761061947,47.34513274336283
2020-05-12,54.481751824817515,NA,3.361524462049031,54.13533834586466,1,14.432989690721673,0,39.86254295532646,29.20962199312715,30.927835051546392,25.42955326460481,46.735395189003434,27.835051546391753,12.027491408934708,67.69759450171821,25.42955326460481,6.872852233676976,23.02405498281787
2020-05-13,53.4014598540146,NA,3.634514505941548,41.35338345864661,1,24.210526315789473,0,65.26315789473685,16.140350877192983,18.596491228070175,47.719298245614034,36.49122807017544,15.789473684210526,11.929824561403526,72.63157894736842,17.543859649122805,9.824561403508772,32.98245614035088
2020-05-18,51.88321167883212,NA,2.91189380152018,42.10526315789473,1,19.047619047619058,0,45.42124542124542,34.43223443223443,20.146520146520146,42.857142857142854,31.5018315018315,25.64102564102564,14.28571428571428,61.904761904761905,30.76923076923077,7.326007326007327,28.57142857142857
2020-05-19,45.02189781021898,NA,3.361524462049031,42.10526315789473,1,17.808219178082183,0,26.71232876712329,12.32876712328767,60.95890410958904,48.63013698630137,20.54794520547945,30.82191780821918,2.054794520547944,56.16438356164384,39.726027397260275,4.10958904109589,19.17808219178082
2020-05-20,43.79562043795621,NA,3.516754094850658,51.8796992481203,1,6.5104166666666945,0,33.07291666666667,43.48958333333333,23.4375,19.270833333333336,26.822916666666668,53.90625,17.708333333333325,67.96875,20.3125,11.71875,24.21875
2020-05-27,38.74452554744526,NA,2.1946258430574885,39.097744360902254,1,12.449799196787167,0,38.95582329317269,18.072289156626507,42.971887550200805,40.562248995983936,25.702811244979916,33.734939759036145,14.859437751004013,57.028112449799195,36.54618473895582,6.425702811244979,22.48995983935743
2020-05-28,36.75912408759124,NA,2.050101702173215,57.89473684210527,1,17.12328767123288,0,37.67123287671233,43.15068493150685,19.17808219178082,39.726027397260275,32.87671232876712,27.397260273972602,18.493150684931503,66.43835616438356,18.493150684931507,15.068493150684931,34.24657534246575
2020-06-02,33.284671532846716,NA,1.2204260785783108,27.819548872180448,1,6.060606060606064,0,21.21212121212121,15.151515151515152,63.63636363636363,78.78787878787878,9.090909090909092,12.121212121212121,33.33333333333334,48.484848484848484,45.45454545454545,6.0606060606060606,36.36363636363637
2020-06-04,29.897810218978105,NA,1.2578953002890483,11.278195488721805,1,14.112903225806447,0,43.145161290322584,45.564516129032256,11.29032258064516,37.903225806451616,45.16129032258064,16.93548387096774,29.03225806451613,78.62903225806451,12.5,8.870967741935484,42.74193548387097
2020-06-09,26.686131386861312,NA,0.9099668129750562,12.030075187969924,1,14.141414141414158,0,41.91919191919192,23.737373737373737,34.34343434343434,50,36.868686868686865,13.131313131313133,8.0808080808081,57.57575757575758,40.909090909090914,1.5151515151515151,22.22222222222222
2020-06-11,24.525547445255473,NA,0.7493844342147522,16.541353383458645,1,10.077519379844954,0,55.03875968992248,29.457364341085274,15.503875968992247,27.131782945736433,35.65891472868217,37.2093023255814,27.131782945736422,68.9922480620155,24.8062015503876,6.2015503875969,33.33333333333333
2020-07-20,7.211678832116789,NA,0.7654426720907825,0.7518796992481203,2,17.73584905660378,0,49.81132075471698,23.39622641509434,26.79245283018868,26.41509433962264,41.88679245283019,31.69811320754717,14.716981132075471,61.13207547169811,26.41509433962264,12.452830188679245,31.69811320754717
2020-09-10,3.5036496350364965,NA,1.3060700139171395,1.5037593984962405,2,15.789473684210522,0,57.89473684210527,14.285714285714285,27.819548872180448,44.3609022556391,12.030075187969924,43.609022556390975,9.77443609022557,59.3984962406015,39.849624060150376,0.7518796992481203,24.06015037593985
2020-09-15,3.708029197080292,NA,1.7342896906112837,1.5037593984962405,2,25.294117647058812,0,37.35294117647059,9.411764705882353,53.23529411764706,48.529411764705884,7.352941176470589,44.11764705882353,13.52941176470587,37.35294117647059,58.235294117647065,4.411764705882353,36.470588235294116
2020-09-17,3.8832116788321165,NA,1.9323412910823252,2.2556390977443606,2,27.731092436974762,0,65.96638655462185,10.92436974789916,23.10924369747899,65.12605042016807,13.865546218487395,21.008403361344538,22.68907563025214,74.36974789915966,16.80672268907563,8.823529411764707,42.857142857142854
2020-09-22,5.109489051094891,NA,2.863719087892089,3.007518796992481,2,20.912547528517113,0,55.51330798479087,4.182509505703422,40.3041825095057,65.39923954372624,6.844106463878327,27.756653992395435,20.912547528517102,60.836501901140686,33.840304182509506,5.323193916349809,33.07984790874524
2020-09-24,5.81021897810219,NA,3.9449737715448028,5.263157894736842,2,22.265625,0,44.53125,20.3125,35.15625,45.3125,10.15625,44.53125,16.40625,47.65625,40.625,11.71875,30.078125
2020-09-25,6.335766423357664,NA,4.223316561395996,1.5037593984962405,2,14.644351464435129,0,35.56485355648535,28.451882845188287,35.98326359832636,50.627615062761514,7.112970711297072,42.25941422594142,14.644351464435127,53.55648535564853,31.799163179916317,14.644351464435147,24.686192468619247
2020-09-29,7.357664233576642,NA,5.213574563751204,6.015037593984962,2,19.774011299435024,0,48.58757062146893,12.994350282485875,38.4180790960452,49.717514124293785,10.16949152542373,40.11299435028249,6.779661016949157,59.887005649717516,38.983050847457626,1.1299435028248588,24.858757062146893
2020-09-30,7.678832116788321,NA,5.7220854298255,6.7669172932330826,2,3.9999999999999973,0,49.5,22.5,28.000000000000004,5,5,90,11.49999999999999,58.5,40.5,1,13
2020-10-01,8.321167883211679,NA,5.9629589979659565,6.015037593984962,2,14.225941422594158,0,44.76987447698745,33.054393305439326,22.17573221757322,28.870292887029287,17.99163179916318,53.13807531380753,16.736401673640167,66.52719665271967,32.21757322175732,1.2552301255230125,27.19665271966527
2020-10-07,11.64963503649635,NA,5.331334974842094,12.030075187969924,2,25.263157894736842,0,30,10,60,62.63157894736842,3.684210526315789,33.68421052631579,12.105263157894743,47.368421052631575,48.94736842105264,3.684210526315789,32.10526315789474
2020-10-08,11.795620437956204,NA,5.893373300503158,6.7669172932330826,2,10.276679841897236,0,61.6600790513834,20.55335968379447,17.786561264822133,31.620553359683797,13.83399209486166,54.54545454545454,15.415019762845816,75.49407114624506,21.73913043478261,2.766798418972332,20.55335968379447
2020-10-20,15.416058394160585,NA,5.684616208114763,7.518796992481203,2,27.272727272727266,0,52.15311004784689,21.052631578947366,26.794258373205743,59.80861244019139,4.784688995215311,35.406698564593306,11.004784688995233,59.80861244019139,33.014354066985646,7.177033492822966,35.406698564593306
2020-10-22,14.686131386861314,NA,4.924526281982657,14.285714285714285,2,36.194029850746254,0,38.80597014925373,7.835820895522389,53.35820895522389,60.07462686567165,3.3582089552238807,36.56716417910448,7.462686567164183,40.67164179104478,55.223880597014926,4.104477611940299,40.298507462686565
2020-10-29,15.036496350364963,NA,5.433037148056953,12.030075187969924,2,24.870466321243516,0,39.89637305699482,18.65284974093264,41.45077720207254,57.51295336787565,12.435233160621761,30.05181347150259,9.844559585492227,55.44041450777202,35.751295336787564,8.808290155440414,30.05181347150259
2020-11-03,15.766423357664234,NA,5.70602719194947,13.533834586466165,2,53.374233128834334,0,39.87730061349693,15.950920245398773,44.171779141104295,76.68711656441718,2.4539877300613497,20.858895705521473,11.656441717791427,38.65030674846626,38.65030674846626,22.699386503067483,58.282208588957054
2020-11-05,15.766423357664234,NA,7.151268600792206,12.781954887218044,2,27.083333333333336,0,54.166666666666664,15.625,30.208333333333332,74.47916666666666,9.375,16.145833333333336,17.708333333333336,68.22916666666666,27.604166666666668,4.166666666666666,41.66666666666667
2020-11-10,16.75912408759124,NA,6.771223637726154,22.55639097744361,2,42.783505154639165,0,46.391752577319586,10.309278350515463,43.29896907216495,56.18556701030928,27.835051546391753,15.979381443298967,22.164948453608243,58.24742268041238,31.443298969072163,10.309278350515463,53.608247422680414
2020-11-12,17.05109489051095,NA,7.467080612354138,26.31578947368421,2,34.782608695652186,0,51.63043478260869,9.239130434782608,39.130434782608695,51.08695652173913,12.5,36.41304347826087,21.195652173913025,57.065217391304344,40.21739130434783,2.717391304347826,46.73913043478261
2020-11-24,19.124087591240876,NA,6.835456589230275,25.563909774436087,2,14.999999999999982,0,51.11111111111111,7.777777777777778,41.11111111111111,28.888888888888886,22.77777777777778,48.333333333333336,23.333333333333332,62.22222222222222,32.22222222222222,5.555555555555555,33.33333333333333
2020-11-26,19.532846715328468,NA,7.349320201263248,17.293233082706767,2,11.797752808988747,0,52.80898876404494,19.101123595505616,28.08988764044944,32.58426966292135,19.101123595505616,48.31460674157304,16.853932584269664,74.15730337078652,25.280898876404496,0.5617977528089888,26.40449438202247
2020-12-01,21.605839416058394,NA,8.494807836420083,17.293233082706767,2,25.974025974025967,0,48.05194805194805,11.03896103896104,40.909090909090914,60.3896103896104,25.324675324675322,14.285714285714285,11.038961038961032,51.298701298701296,40.25974025974026,8.441558441558442,30.519480519480517
2020-12-09,24.759124087591243,NA,9.618884487742212,21.804511278195488,2,10.788381742738599,0,51.867219917012456,12.863070539419086,35.26970954356847,21.991701244813278,35.26970954356847,42.738589211618255,6.639004149377589,50.20746887966805,46.88796680497925,2.904564315352697,15.352697095435685
2020-12-11,25.10948905109489,NA,10.732255647146987,30.075187969924812,2,28.395061728395042,0,48.148148148148145,19.1358024691358,32.71604938271605,27.77777777777778,28.39506172839506,43.82716049382716,15.432098765432094,61.111111111111114,30.246913580246915,8.641975308641975,40.123456790123456
2021-01-21,41.63503649635037,10.812913907284768,8.96584948078364,30.075187969924812,2,35.76642335766424,0,36.13138686131387,14.963503649635038,48.9051094890511,44.89051094890511,25.547445255474454,29.56204379562044,17.518248175182475,45.98540145985402,35.03649635036496,18.97810218978102,40.51094890510949
2021-01-28,35.53284671532847,2.201158940397351,7.02815544374264,24.81203007518797,2,29.166666666666657,0,57.91666666666667,7.916666666666666,34.166666666666664,56.25,25,18.75,17.91666666666666,55.00000000000001,34.166666666666664,10.833333333333334,35
2021-02-02,32.29197080291971,0,6.31088748527995,26.31578947368421,2,13.4020618556701,0,35.738831615120276,38.83161512027492,25.42955326460481,32.302405498281786,30.240549828178693,37.45704467353952,12.371134020618573,73.53951890034365,22.68041237113402,3.7800687285223367,21.993127147766323
2021-02-11,24.78832116788321,7.592715231788079,5.202869071833851,17.293233082706767,2,40.04796163069544,0,76.2589928057554,5.995203836930456,17.74580335731415,75.0599520383693,20.623501199040767,4.316546762589928,25.179856115107906,84.17266187050359,6.71462829736211,9.112709832134293,54.196642685851316
2021-02-16,22.364963503649633,1.0653973509933774,4.319665988652178,8.270676691729323,2,24.41471571906354,0,48.16053511705686,28.093645484949832,23.745819397993312,41.1371237458194,25.75250836120401,33.11036789297659,20.06688963210702,71.90635451505017,25.08361204013378,3.0100334448160537,35.45150501672241
2021-03-09,16.963503649635037,15.036423841059602,3.9717375013381866,6.015037593984962,2,24.23469387755102,0,58.92857142857143,22.95918367346939,18.112244897959183,23.46938775510204,65.05102040816327,11.479591836734695,20.153061224489775,67.60204081632652,19.387755102040817,13.010204081632654,38.265306122448976
2021-03-23,14.832116788321168,27.081953642384104,5.181458087999143,2.2556390977443606,3,42.60089686098654,0,49.327354260089685,25.56053811659193,25.112107623318387,33.18385650224215,48.87892376681614,17.937219730941703,23.318385650224226,67.71300448430493,20.62780269058296,11.659192825112108,54.26008968609865
2021-03-30,14.16058394160584,35.31870860927152,6.7605181458088,6.7669172932330826,3,29.7124600638978,0,42.81150159744409,16.61341853035144,40.57507987220447,31.948881789137378,43.13099041533546,24.920127795527154,17.252396166134197,55.59105431309904,34.82428115015975,9.584664536741213,39.936102236421725
2021-03-31,14.21897810218978,34.32615894039735,6.155657852478321,3.007518796992481,3,22.909090909090917,0,33.45454545454545,18.90909090909091,47.63636363636364,44,19.272727272727273,36.72727272727273,10.181818181818198,58.909090909090914,35.27272727272727,5.818181818181818,27.636363636363637
2021-04-13,19.27007299270073,57.92384105960265,8.24858152232095,8.270676691729323,3,40.080971659919044,0,43.31983805668016,9.7165991902834,46.963562753036435,40.89068825910931,36.43724696356275,22.672064777327936,23.076923076923073,50.20242914979757,38.05668016194332,11.740890688259109,48.987854251012145
2021-04-20,20.905109489051092,46.044701986754966,6.80869285943689,4.511278195488721,3,39.639639639639654,0,46.846846846846844,14.864864864864865,38.288288288288285,28.37837837837838,53.6036036036036,18.01801801801802,20.720720720720742,64.86486486486487,29.72972972972973,5.405405405405405,53.153153153153156
2021-04-22,19.97080291970803,74.03145695364238,5.652499732362702,11.278195488721805,3,22.155688622754457,0,71.55688622754491,4.790419161676647,23.652694610778443,23.053892215568865,69.16167664670658,7.784431137724551,20.059880239520975,75.44910179640718,9.880239520958083,14.67065868263473,34.13173652694611
2021-04-27,18.77372262773723,42.4271523178808,5.904078792420512,9.774436090225564,3,36.36363636363638,0,49.45454545454545,20.727272727272727,29.818181818181817,25.09090909090909,65.45454545454545,9.454545454545455,23.99999999999999,56.00000000000001,29.09090909090909,14.909090909090908,51.272727272727266
2021-04-29,17.284671532846716,53.0364238410596,5.882667808585804,9.022556390977442,3,16.176470588235286,0,73.52941176470588,14.338235294117647,12.132352941176471,18.014705882352942,68.38235294117648,13.602941176470587,11.764705882352953,76.10294117647058,10.294117647058822,13.602941176470587,24.264705882352942
2021-05-04,17.167883211678834,47.12334437086093,4.731827427470292,6.015037593984962,3,22.74509803921571,0,50.19607843137255,34.11764705882353,15.686274509803921,14.901960784313726,72.54901960784314,12.549019607843137,20.392156862745107,65.49019607843137,17.254901960784313,17.254901960784313,40.3921568627451
2021-05-06,16.75912408759124,86.84768211920529,5.427684402098276,4.511278195488721,3,25.435540069686468,0,78.74564459930313,14.634146341463413,6.620209059233449,7.665505226480835,86.7595818815331,5.574912891986063,15.331010452961694,77.35191637630662,7.317073170731707,15.33101045296167,35.54006968641115
2021-05-11,15.474452554744525,62.288079470198674,4.373193448238947,5.263157894736842,3,24.899598393574298,0,44.17670682730924,35.34136546184739,20.481927710843372,26.506024096385545,56.22489959839358,17.269076305220885,21.28514056224897,65.86345381526104,13.253012048192772,20.883534136546185,38.55421686746988
2021-05-18,13.605839416058393,60.581125827814574,3.3026442565035863,3.7593984962406015,3,8.270676691729328,0,48.49624060150376,42.4812030075188,9.022556390977442,11.654135338345863,77.81954887218046,10.526315789473683,4.13533834586466,77.06766917293233,4.511278195488721,18.421052631578945,10.526315789473683
2021-05-25,11.64963503649635,49.90066225165563,2.4515576490739748,3.007518796992481,3,29.885057471264375,0,50,33.33333333333333,16.666666666666664,10.919540229885058,75.86206896551724,13.218390804597702,12.068965517241386,69.54022988505747,10.919540229885058,19.54022988505747,37.35632183908046
2021-06-01,9.927007299270073,57.44122516556291,1.6111765335617174,5.263157894736842,3,20.80924855491331,0,57.22543352601156,28.901734104046245,13.872832369942195,8.092485549132949,68.20809248554913,23.699421965317917,9.826589595375733,72.25433526011561,14.450867052023122,13.294797687861271,27.74566473988439
2021-06-03,8.963503649635037,80.77897350993378,1.4345359169253826,3.007518796992481,3,29.032258064516135,0,79.03225806451613,13.225806451612904,7.741935483870968,6.451612903225806,91.29032258064517,2.258064516129032,14.83870967741935,86.7741935483871,6.451612903225806,6.774193548387098,38.064516129032256
2021-06-08,7.5036496350364965,63.6887417218543,1.0866074296113906,0.7518796992481203,3,18.592964824120592,0,56.28140703517588,28.643216080402013,15.07537688442211,17.08542713567839,78.39195979899498,4.522613065326634,19.095477386934665,77.88944723618091,11.557788944723619,10.552763819095476,37.68844221105528
